name,team_name,game_date,season_Playoff,espn_player_id_Playoff,team_id_Playoff,espn_game_id_Playoff,period_Playoff,minutes_remaining_Playoff,seconds_remaining_Playoff,shot_made_flag_Playoff,action_type_Playoff,shot_type_Playoff,shot_distance_Playoff,opponent_Playoff,x_Playoff,y_Playoff,dribbles_Playoff,touch_time_Playoff,defender_name_Playoff,defender_distance_Playoff,shot_clock
Stephen Curry,Golden State Warriors,6/5/2016,2015,3975,1610612744,400878155,1,2,57,1,Driving Floating Bank Jump Shot,2PT Field Goal,7,Cleveland Cavaliers,-56,52,0,0,,0,0
Stephen Curry,Golden State Warriors,5/24/2016,2015,3975,1610612744,400876753,4,7,42,1,Driving Floating Bank Jump Shot,2PT Field Goal,10,Oklahoma City Thunder,84,56,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,2,0,1,1,Driving Floating Jump Shot,2PT Field Goal,7,Oklahoma City Thunder,-37,61,0,0,,0,0
Stephen Curry,Golden State Warriors,6/13/2016,2015,3975,1610612744,400878158,1,2,21,1,Driving Floating Jump Shot,2PT Field Goal,6,Cleveland Cavaliers,2,62,0,0,,0,0
Stephen Curry,Golden State Warriors,5/6/2018,2017,3975,1610612744,401031647,4,10,1,1,Driving Floating Jump Shot,2PT Field Goal,20,New Orleans Pelicans,29,202,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,3,2,19,0,Driving Floating Jump Shot,2PT Field Goal,8,Cleveland Cavaliers,-78,21,0,0,,0,0
Stephen Curry,Golden State Warriors,5/30/2016,2015,3975,1610612744,400876756,1,8,59,0,Driving Floating Jump Shot,2PT Field Goal,4,Oklahoma City Thunder,-16,47,0,0,,0,0
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,1,0,11,0,Driving Floating Jump Shot,2PT Field Goal,11,New Orleans Pelicans,-9,116,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,3,9,7,1,Driving Jump shot,2PT Field Goal,3,Memphis Grizzlies,31,9,5,5.2,"Conley, Mike",4.2,16.8
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,2,5,36,1,Driving Jump shot,2PT Field Goal,4,Houston Rockets,-4,44,3,3.2,"Terry, Jason",2.4,14.5
Stephen Curry,Golden State Warriors,5/1/2014,2013,3975,1610612744,400553092,2,10,0,0,Driving Jump shot,2PT Field Goal,4,Los Angeles Clippers,9,42,5,8.7,"Collison, Darren",2.4,18.8
Stephen Curry,Golden State Warriors,5/8/2013,2012,3975,1610612744,400464175,2,3,29,0,Driving Jump shot,2PT Field Goal,5,San Antonio Spurs,28,44,,,,,
Stephen Curry,Golden State Warriors,5/1/2014,2013,3975,1610612744,400553092,1,1,0,1,Fadeaway Jump Shot,2PT Field Goal,13,Los Angeles Clippers,-131,17,3,2.6,"Collison, Darren",5.2,11
Stephen Curry,Golden State Warriors,4/30/2013,2012,3975,1610612744,400459948,2,0,0,0,Fadeaway Jump Shot,2PT Field Goal,18,Denver Nuggets,-18,186,,,,,
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,1,1,9,1,Fadeaway Jump Shot,3PT Field Goal,27,Houston Rockets,168,214,1,1.7,"Brewer, Corey",7.1,16
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,3,7,30,1,Fadeaway Jump Shot,2PT Field Goal,16,Denver Nuggets,138,88,,,,,
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,1,11,34,1,Fadeaway Jump Shot,2PT Field Goal,13,Oklahoma City Thunder,-109,75,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,4,0,7,0,Fadeaway Jump Shot,3PT Field Goal,26,Oklahoma City Thunder,12,267,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,2,0,0,0,Fadeaway Jump Shot,2PT Field Goal,20,Memphis Grizzlies,-158,124,2,4.9,"Conley, Mike",3.1,0
Stephen Curry,Golden State Warriors,6/14/2015,2014,3975,1610612744,400796849,4,1,22,1,Fadeaway Jump Shot,3PT Field Goal,29,Cleveland Cavaliers,152,247,19,16.2,"Dellavedova, Matthew",5.6,8.1
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,1,9,42,1,Fadeaway Jump Shot,2PT Field Goal,14,New Orleans Pelicans,-144,17,8,8.9,"Pondexter, Quincy",6.5,15
Stephen Curry,Golden State Warriors,5/16/2013,2012,3975,1610612744,400464461,1,6,53,1,Fadeaway Jump Shot,3PT Field Goal,25,San Antonio Spurs,-59,252,,,,,
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,1,1,48,0,Floating Jump shot,2PT Field Goal,3,New Orleans Pelicans,4,37,5,4.4,"Holiday, Jrue",1.6,0
Stephen Curry,Golden State Warriors,6/19/2016,2015,3975,1610612744,400878160,4,5,38,0,Floating Jump shot,2PT Field Goal,9,Cleveland Cavaliers,89,43,0,0,,0,0
Stephen Curry,Golden State Warriors,4/18/2015,2014,3975,1610612744,400790901,2,1,35,1,Floating Jump shot,2PT Field Goal,5,New Orleans Pelicans,-5,50,3,5.2,"Holiday, Jrue",0.2,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,3,7,22,0,Floating Jump shot,2PT Field Goal,6,Oklahoma City Thunder,17,62,0,0,,0,0
Stephen Curry,Golden State Warriors,4/19/2014,2013,3975,1610612744,400553078,4,8,28,0,Floating Jump shot,2PT Field Goal,4,Los Angeles Clippers,10,42,19,15,"Collison, Darren",0.9,8
Stephen Curry,Golden State Warriors,6/2/2016,2015,3975,1610612744,400878154,3,10,59,0,Floating Jump shot,2PT Field Goal,4,Cleveland Cavaliers,-2,47,0,0,,0,0
Stephen Curry,Golden State Warriors,6/2/2016,2015,3975,1610612744,400878154,2,0,58,0,Floating Jump shot,2PT Field Goal,4,Cleveland Cavaliers,25,33,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2013,2012,3975,1610612744,400464461,3,11,44,1,Floating Jump shot,2PT Field Goal,11,San Antonio Spurs,-109,28,,,,,
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,4,6,54,1,Floating Jump shot,2PT Field Goal,3,Portland Trail Blazers,-20,26,0,0,,0,0
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,1,9,56,0,Floating Jump shot,2PT Field Goal,4,Cleveland Cavaliers,32,36,7,6.7,"Thompson, Tristan",3,17.5
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,3,3,33,0,Floating Jump shot,2PT Field Goal,9,New Orleans Pelicans,-90,30,2,2.6,"Cole, Norris",2.2,15.4
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,3,2,51,0,Floating Jump shot,2PT Field Goal,6,New Orleans Pelicans,1,66,1,1.7,"Pondexter, Quincy",3,8
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,3,8,16,0,Floating Jump shot,2PT Field Goal,17,Oklahoma City Thunder,82,159,0,0,,0,0
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,2,7,15,0,Floating Jump shot,2PT Field Goal,3,Oklahoma City Thunder,9,33,0,0,,0,0
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,4,11,20,1,Floating Jump shot,2PT Field Goal,9,Denver Nuggets,0,91,,,,,
Stephen Curry,Golden State Warriors,4/28/2013,2012,3975,1610612744,400459946,2,3,55,0,Floating Jump shot,2PT Field Goal,3,Denver Nuggets,-16,31,,,,,
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,2,1,25,0,Floating Jump shot,2PT Field Goal,5,Oklahoma City Thunder,-6,51,0,0,,0,0
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,4,4,59,1,Floating Jump shot,2PT Field Goal,5,Denver Nuggets,-16,53,,,,,
Stephen Curry,Golden State Warriors,5/5/2015,2014,3975,1610612744,400792889,2,0,15,0,Floating Jump shot,2PT Field Goal,6,Memphis Grizzlies,2,61,3,5.1,"Udrih, Beno",3.7,6.3
Stephen Curry,Golden State Warriors,4/20/2013,2012,3975,1610612744,400459943,3,3,48,1,Floating Jump shot,2PT Field Goal,3,Denver Nuggets,-21,34,,,,,
Stephen Curry,Golden State Warriors,6/11/2015,2014,3975,1610612744,400796848,3,9,46,1,Floating Jump shot,2PT Field Goal,5,Cleveland Cavaliers,-2,55,9,7.1,"Thompson, Tristan",3,16.8
Stephen Curry,Golden State Warriors,5/19/2015,2014,3975,1610612744,400796355,3,9,3,1,Floating Jump shot,2PT Field Goal,15,Houston Rockets,61,146,3,4.1,"Ariza, Trevor",2.3,8.2
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,4,3,24,1,Floating Jump shot,2PT Field Goal,9,Houston Rockets,-16,96,11,7.3,"Howard, Dwight",4.5,13.8
Stephen Curry,Golden State Warriors,5/5/2015,2014,3975,1610612744,400792889,4,3,15,1,Floating Jump shot,2PT Field Goal,4,Memphis Grizzlies,1,41,3,3.6,"Randolph, Zach",1.1,9.2
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,1,7,30,1,Floating Jump shot,2PT Field Goal,5,Houston Rockets,-11,50,9,5.2,"Terry, Jason",2,19.6
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,1,11,16,1,Floating Jump shot,2PT Field Goal,5,Houston Rockets,-35,37,7,6.5,"Terry, Jason",1.8,18
Stephen Curry,Golden State Warriors,5/3/2014,2013,3975,1610612744,400553095,1,4,0,0,Floating Jump shot,2PT Field Goal,8,Los Angeles Clippers,-30,75,17,12.2,"Collison, Darren",1.6,11
Stephen Curry,Golden State Warriors,5/21/2015,2014,3975,1610612744,400796356,3,9,31,1,Floating Jump shot,2PT Field Goal,9,Houston Rockets,18,96,11,9.2,"Howard, Dwight",3.4,13.2
Stephen Curry,Golden State Warriors,5/3/2015,2014,3975,1610612744,400792888,4,3,50,0,Floating Jump shot,2PT Field Goal,11,Memphis Grizzlies,54,101,16,16.1,"Green, Jeff",0.8,7.2
Stephen Curry,Golden State Warriors,5/6/2018,2017,3975,1610612744,401031647,2,1,41,0,Floating Jump shot,2PT Field Goal,12,New Orleans Pelicans,-30,117,0,0,,0,0
Stephen Curry,Golden State Warriors,4/27/2014,2013,3975,1610612744,400553088,2,3,46,1,Floating Jump shot,2PT Field Goal,14,Los Angeles Clippers,138,-30,6,5.2,"Paul, Chris",4.9,9
Stephen Curry,Golden State Warriors,4/21/2014,2013,3975,1610612744,400553081,3,10,22,0,Floating Jump shot,2PT Field Goal,6,Los Angeles Clippers,-49,36,3,5.1,"Barnes, Matt",3,12.6
Stephen Curry,Golden State Warriors,5/4/2018,2017,3975,1610612744,401031646,2,2,2,0,Floating Jump shot,2PT Field Goal,14,New Orleans Pelicans,56,137,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,1,6,39,0,Floating Jump shot,2PT Field Goal,18,Oklahoma City Thunder,119,144,0,0,,0,0
Stephen Curry,Golden State Warriors,6/9/2015,2014,3975,1610612744,400796847,1,3,1,0,Floating Jump shot,2PT Field Goal,14,Cleveland Cavaliers,76,129,6,6.7,"Dellavedova, Matthew",3,17
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,1,5,41,0,Floating Jump shot,2PT Field Goal,11,Cleveland Cavaliers,-92,75,2,4,"Irving, Kyrie",0.3,7
Stephen Curry,Golden State Warriors,5/16/2013,2012,3975,1610612744,400464461,1,8,6,0,Floating Jump shot,2PT Field Goal,5,San Antonio Spurs,21,52,,,,,
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,4,6,42,0,Floating Jump shot,2PT Field Goal,8,Cleveland Cavaliers,17,83,12,9.9,"Shumpert, Iman",2.7,13.3
Stephen Curry,Golden State Warriors,6/4/2015,2014,3975,1610612744,400796845,1,7,42,0,Floating Jump shot,2PT Field Goal,6,Cleveland Cavaliers,32,56,6,6.6,"Shumpert, Iman",2.6,17
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,1,7,10,0,Floating Jump shot,2PT Field Goal,13,San Antonio Spurs,116,64,,,,,
Stephen Curry,Golden State Warriors,5/12/2013,2012,3975,1610612744,400464459,5,2,42,0,Floating Jump shot,2PT Field Goal,4,San Antonio Spurs,1,45,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,1,9,42,0,Floating Jump shot,2PT Field Goal,5,San Antonio Spurs,-13,56,,,,,
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,4,2,10,1,Floating Jump shot,2PT Field Goal,6,Denver Nuggets,-2,60,,,,,
Stephen Curry,Golden State Warriors,5/2/2013,2012,3975,1610612744,400459949,3,0,19,0,Floating Jump shot,2PT Field Goal,5,Denver Nuggets,-4,50,,,,,
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,4,0,3,0,Jump Bank Shot,2PT Field Goal,10,Portland Trail Blazers,104,26,0,0,,0,0
Stephen Curry,Golden State Warriors,4/20/2015,2014,3975,1610612744,400790902,2,3,50,1,Jump Bank Shot,2PT Field Goal,4,New Orleans Pelicans,-35,28,7,7.4,"Asik, Omer",0.4,16.2
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,2,4,5,1,Jump Bank Shot,2PT Field Goal,9,Cleveland Cavaliers,-96,21,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,2,5,59,0,Jump Bank Shot,2PT Field Goal,5,Cleveland Cavaliers,45,36,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,3,4,52,0,Jump Bank Shot,2PT Field Goal,6,Cleveland Cavaliers,45,46,0,0,,0,0
Stephen Curry,Golden State Warriors,4/16/2016,2015,3975,1610612744,400874342,2,2,10,0,Jump Bank Shot,2PT Field Goal,12,Houston Rockets,109,51,0,0,,0,0
Stephen Curry,Golden State Warriors,5/14/2013,2012,3975,1610612744,400464460,1,3,47,0,Jump Bank Shot,2PT Field Goal,15,San Antonio Spurs,149,45,,,,,
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,5,4,27,1,Jump Bank Shot,2PT Field Goal,11,Portland Trail Blazers,-104,41,0,0,,0,0
Stephen Curry,Golden State Warriors,5/27/2015,2014,3975,1610612744,400796359,3,8,19,0,Jump Bank Shot,2PT Field Goal,7,Houston Rockets,-54,55,7,6.8,"Smith, Josh",4.6,3.3
Stephen Curry,Golden State Warriors,5/6/2013,2012,3975,1610612744,400464174,3,3,33,1,Jump Bank Shot,2PT Field Goal,4,San Antonio Spurs,-46,17,,,,,
Stephen Curry,Golden State Warriors,5/10/2013,2012,3975,1610612744,400464339,1,5,7,1,Jump Bank Shot,2PT Field Goal,11,San Antonio Spurs,-70,85,,,,,
Stephen Curry,Golden State Warriors,4/26/2013,2012,3975,1610612744,400459945,1,5,31,0,Jump Bank Shot,2PT Field Goal,17,Denver Nuggets,105,142,,,,,
Stephen Curry,Golden State Warriors,5/9/2015,2014,3975,1610612744,400792890,2,1,0,1,Jump Bank Shot,2PT Field Goal,16,Memphis Grizzlies,-149,61,11,8.7,"Conley, Mike",6,14.8
Stephen Curry,Golden State Warriors,4/16/2016,2015,3975,1610612744,400874342,1,9,59,0,Jump Shot,3PT Field Goal,22,Houston Rockets,-227,28,0,0,,0,0
Stephen Curry,Golden State Warriors,4/16/2016,2015,3975,1610612744,400874342,1,4,48,0,Jump Shot,3PT Field Goal,25,Houston Rockets,-40,252,0,0,,0,0
Stephen Curry,Golden State Warriors,4/16/2016,2015,3975,1610612744,400874342,1,5,13,1,Jump Shot,3PT Field Goal,24,Houston Rockets,40,244,0,0,,0,0
Stephen Curry,Golden State Warriors,4/24/2016,2015,3975,1610612744,400874348,1,8,24,0,Jump Shot,3PT Field Goal,24,Houston Rockets,191,159,0,0,,0,0
Stephen Curry,Golden State Warriors,4/24/2016,2015,3975,1610612744,400874348,2,5,17,0,Jump Shot,3PT Field Goal,23,Houston Rockets,-232,-6,0,0,,0,0
Stephen Curry,Golden State Warriors,4/24/2016,2015,3975,1610612744,400874348,2,7,34,1,Jump Shot,3PT Field Goal,27,Houston Rockets,-130,237,0,0,,0,0
Stephen Curry,Golden State Warriors,4/24/2016,2015,3975,1610612744,400874348,1,9,45,0,Jump Shot,3PT Field Goal,25,Houston Rockets,159,203,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,1,0,32,0,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,166,188,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,5,3,21,1,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-156,214,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,4,4,35,1,Jump Shot,3PT Field Goal,24,Portland Trail Blazers,236,75,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,3,4,2,0,Jump Shot,3PT Field Goal,23,Portland Trail Blazers,230,-5,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,2,3,27,0,Jump Shot,3PT Field Goal,23,Portland Trail Blazers,232,-11,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,5,1,5,1,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,158,198,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,3,0,2,0,Jump Shot,3PT Field Goal,30,Portland Trail Blazers,-137,272,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,4,9,1,1,Jump Shot,2PT Field Goal,22,Portland Trail Blazers,-205,90,0,0,,0,0
Stephen Curry,Golden State Warriors,5/9/2016,2015,3975,1610612744,400875809,4,4,9,0,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,182,183,0,0,,0,0
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,4,0,57,0,Jump Shot,2PT Field Goal,21,Portland Trail Blazers,146,159,0,0,,0,0
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,3,5,59,0,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,-24,267,0,0,,0,0
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,1,7,50,0,Jump Shot,2PT Field Goal,5,Portland Trail Blazers,-7,51,0,0,,0,0
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,2,2,44,0,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,30,252,0,0,,0,0
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,2,6,21,0,Jump Shot,2PT Field Goal,22,Portland Trail Blazers,-2,229,0,0,,0,0
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,1,2,35,0,Jump Shot,3PT Field Goal,27,Portland Trail Blazers,-109,257,0,0,,0,0
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,3,9,34,0,Jump Shot,3PT Field Goal,25,Portland Trail Blazers,-102,237,0,0,,0,0
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,1,10,17,0,Jump Shot,3PT Field Goal,22,Portland Trail Blazers,-227,11,0,0,,0,0
Stephen Curry,Golden State Warriors,5/11/2016,2015,3975,1610612744,400875810,1,4,40,0,Jump Shot,3PT Field Goal,33,Portland Trail Blazers,-217,254,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,1,5,26,1,Jump Shot,2PT Field Goal,22,Oklahoma City Thunder,148,164,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,3,9,47,1,Jump Shot,3PT Field Goal,27,Oklahoma City Thunder,159,228,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,1,5,38,0,Jump Shot,3PT Field Goal,23,Oklahoma City Thunder,-232,2,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,1,10,57,0,Jump Shot,2PT Field Goal,15,Oklahoma City Thunder,-153,21,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,2,5,50,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,58,247,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,1,9,35,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,30,252,0,0,,0,0
Stephen Curry,Golden State Warriors,5/16/2016,2015,3975,1610612744,400876750,4,4,28,1,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,235,51,0,0,,0,0
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,1,3,16,0,Jump Shot,3PT Field Goal,26,Oklahoma City Thunder,-196,174,0,0,,0,0
Stephen Curry,Golden State Warriors,5/18/2016,2015,3975,1610612744,400876751,3,7,9,1,Jump Shot,3PT Field Goal,26,Oklahoma City Thunder,-201,178,0,0,,0,0
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,3,4,15,1,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,-30,247,0,0,,0,0
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,1,7,43,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,24,252,0,0,,0,0
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,1,0,42,1,Jump Shot,3PT Field Goal,22,Oklahoma City Thunder,225,16,0,0,,0,0
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,2,7,1,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,132,213,0,0,,0,0
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,2,0,0,0,Jump Shot,3PT Field Goal,83,Oklahoma City Thunder,-187,811,0,0,,0,0
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,2,0,35,0,Jump Shot,3PT Field Goal,22,Oklahoma City Thunder,-228,16,0,0,,0,0
Stephen Curry,Golden State Warriors,5/22/2016,2015,3975,1610612744,400876752,1,4,20,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,-25,244,0,0,,0,0
Stephen Curry,Golden State Warriors,5/24/2016,2015,3975,1610612744,400876753,1,3,27,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,-19,252,0,0,,0,0
Stephen Curry,Golden State Warriors,5/24/2016,2015,3975,1610612744,400876753,3,10,16,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,-60,239,0,0,,0,0
Stephen Curry,Golden State Warriors,5/24/2016,2015,3975,1610612744,400876753,2,0,0,0,Jump Shot,3PT Field Goal,56,Oklahoma City Thunder,-6,560,0,0,,0,0
Stephen Curry,Golden State Warriors,5/24/2016,2015,3975,1610612744,400876753,3,1,35,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,166,188,0,0,,0,0
Stephen Curry,Golden State Warriors,5/24/2016,2015,3975,1610612744,400876753,1,2,15,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,-187,164,0,0,,0,0
Stephen Curry,Golden State Warriors,5/24/2016,2015,3975,1610612744,400876753,3,5,45,0,Jump Shot,3PT Field Goal,23,Oklahoma City Thunder,232,36,0,0,,0,0
Stephen Curry,Golden State Warriors,5/24/2016,2015,3975,1610612744,400876753,1,11,48,0,Jump Shot,3PT Field Goal,28,Oklahoma City Thunder,-137,252,0,0,,0,0
Stephen Curry,Golden State Warriors,5/26/2016,2015,3975,1610612744,400876754,1,3,58,0,Jump Shot,3PT Field Goal,32,Oklahoma City Thunder,-143,287,0,0,,0,0
Stephen Curry,Golden State Warriors,5/26/2016,2015,3975,1610612744,400876754,4,6,2,0,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,-99,237,0,0,,0,0
Stephen Curry,Golden State Warriors,5/26/2016,2015,3975,1610612744,400876754,4,2,39,0,Jump Shot,3PT Field Goal,27,Oklahoma City Thunder,200,183,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,3,8,7,1,Jump Shot,3PT Field Goal,23,Oklahoma City Thunder,-222,72,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,3,1,25,0,Jump Shot,2PT Field Goal,21,Oklahoma City Thunder,-219,0,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,2,5,19,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,-91,232,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,3,1,12,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,55,234,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,4,2,48,1,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,-107,232,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,3,4,21,0,Jump Shot,3PT Field Goal,24,Oklahoma City Thunder,220,110,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,4,8,43,0,Jump Shot,3PT Field Goal,23,Oklahoma City Thunder,230,13,0,0,,0,0
Stephen Curry,Golden State Warriors,5/28/2016,2015,3975,1610612744,400876755,1,10,16,0,Jump Shot,2PT Field Goal,23,Oklahoma City Thunder,-14,232,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,3,3,51,1,Jump Shot,3PT Field Goal,22,Cleveland Cavaliers,-228,-1,0,0,,0,0
Stephen Curry,Golden State Warriors,6/8/2016,2015,3975,1610612744,400878156,1,11,12,0,Jump Shot,2PT Field Goal,9,Cleveland Cavaliers,24,97,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,3,6,57,0,Jump Shot,3PT Field Goal,28,Cleveland Cavaliers,-153,244,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,1,1,48,1,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,-42,242,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,1,8,16,0,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,156,198,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,3,0,0,0,Jump Shot,3PT Field Goal,30,Cleveland Cavaliers,-194,237,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,2,7,2,1,Jump Shot,3PT Field Goal,23,Cleveland Cavaliers,-237,-5,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,3,11,1,1,Jump Shot,3PT Field Goal,25,Cleveland Cavaliers,-166,198,0,0,,0,0
Stephen Curry,Golden State Warriors,6/10/2016,2015,3975,1610612744,400878157,3,5,34,0,Jump Shot,3PT Field Goal,24,Cleveland Cavaliers,141,198,0,0,,0,0
